data,produto,preco_venda,custo,margem,canal,cidade,quantidade
2024-01-25,Rede Casal,138,81.1,56.9,Marketplace,São Bento-PB,1
2024-01-25,Rede Casal,137,84.56,52.44,Loja Física,Fortaleza-CE,3
2024-01-25,Rede Viagem,103,55.55,47.45,Instagram,Brejo do Cruz-PB,4
2024-01-25,Rede Casal,154,65.67,88.33,WhatsApp,Fortaleza-CE,1
2024-01-25,Rede Casal,134,67.7,66.3,Instagram,Brejo do Cruz-PB,2
2024-01-25,Rede Tradicional,100,42.22,57.78,Site,João Pessoa-PB,4
2024-01-25,Rede Luxo,219,110.3,108.7,Site,Jardim de Piranhas-RN,1
2024-01-25,Rede Tradicional,81,45.44,35.56,Site,Fortaleza-CE,3
2024-01-25,Rede Casal,140,90.76,49.24,WhatsApp,João Pessoa-PB,4
2024-01-26,Rede Casal,161,70.68,90.32,WhatsApp,Jardim de Piranhas-RN,1
2024-01-26,Rede Infantil,62,37.12,24.88,Loja Física,João Pessoa-PB,2
2024-01-26,Rede Tradicional,83,48.46,34.54,WhatsApp,Fortaleza-CE,4
2024-01-26,Rede Viagem,126,63.58,62.42,Marketplace,João Pessoa-PB,2
2024-01-26,Rede Infantil,62,34.16,27.84,Marketplace,Brejo do Cruz-PB,2
2024-01-26,Rede Tradicional,114,53.65,60.35,WhatsApp,Brejo do Cruz-PB,2
2024-01-26,Rede Infantil,64,33.95,30.05,Loja Física,Fortaleza-CE,2
2024-01-26,Rede Tradicional,95,40.52,54.48,WhatsApp,Brejo do Cruz-PB,3
2024-01-26,Rede Viagem,122,58.28,63.72,Site,Brejo do Cruz-PB,4
2024-01-26,Rede Infantil,60,43.29,16.71,Site,Brejo do Cruz-PB,2
2024-01-26,Rede Casal,137,84.15,52.85,Loja Física,Jardim de Piranhas-RN,4
2024-01-26,Rede Infantil,93,32.38,60.62,WhatsApp,São Bento-PB,3
2024-01-26,Rede Casal,131,73.67,57.33,Marketplace,João Pessoa-PB,1
2024-01-26,Rede Tradicional,80,46.0,34.0,WhatsApp,Fortaleza-CE,4
2024-01-26,Rede Casal,135,88.74,46.26,Instagram,Brejo do Cruz-PB,1
2024-01-26,Rede Infantil,71,44.53,26.47,Marketplace,Fortaleza-CE,1
2024-01-26,Rede Luxo,239,137.63,101.37,Instagram,Brejo do Cruz-PB,2
2024-01-27,Rede Viagem,134,53.32,80.68,Marketplace,João Pessoa-PB,2
2024-01-27,Rede Infantil,77,40.47,36.53,Loja Física,Fortaleza-CE,1
2024-01-27,Rede Viagem,132,69.8,62.2,Loja Física,Jardim de Piranhas-RN,4
2024-01-27,Rede Luxo,244,116.54,127.46,Loja Física,Jardim de Piranhas-RN,1
2024-01-27,Rede Casal,137,76.39,60.61,WhatsApp,São Bento-PB,3
2024-01-27,Rede Infantil,71,45.02,25.98,WhatsApp,Jardim de Piranhas-RN,3
2024-01-27,Rede Infantil,77,35.39,41.61,Site,João Pessoa-PB,2
2024-01-27,Rede Casal,152,67.26,84.74,Instagram,Jardim de Piranhas-RN,3
2024-01-27,Rede Casal,139,68.93,70.07,Instagram,Fortaleza-CE,1
2024-01-27,Rede Tradicional,102,44.81,57.19,Instagram,Jardim de Piranhas-RN,1
2024-01-27,Rede Infantil,66,41.19,24.81,WhatsApp,São Bento-PB,4
2024-01-27,Rede Infantil,76,34.76,41.24,WhatsApp,Brejo do Cruz-PB,1
2024-01-27,Rede Infantil,94,36.65,57.35,WhatsApp,Jardim de Piranhas-RN,1
2024-01-27,Rede Viagem,101,52.44,48.56,Site,Jardim de Piranhas-RN,2
2024-01-27,Rede Casal,134,69.03,64.97,Site,Fortaleza-CE,2
2024-01-27,Rede Viagem,120,53.87,66.13,Site,Jardim de Piranhas-RN,4
2024-01-28,Rede Tradicional,114,45.29,68.71,Instagram,Jardim de Piranhas-RN,4
2024-01-28,Rede Viagem,125,52.3,72.7,Marketplace,Brejo do Cruz-PB,4
2024-01-28,Rede Infantil,77,38.16,38.84,Loja Física,Jardim de Piranhas-RN,4
2024-01-28,Rede Viagem,120,70.54,49.46,Loja Física,São Bento-PB,4
2024-01-28,Rede Tradicional,88,57.47,30.53,Marketplace,Brejo do Cruz-PB,4
2024-01-28,Rede Viagem,132,68.0,64.0,Marketplace,Brejo do Cruz-PB,4
2024-01-28,Rede Viagem,127,63.52,63.48,Marketplace,João Pessoa-PB,2
2024-01-28,Rede Tradicional,94,56.51,37.49,Site,João Pessoa-PB,1
2024-01-28,Rede Infantil,60,37.71,22.29,Site,São Bento-PB,3
2024-01-28,Rede Luxo,210,102.17,107.83,Instagram,São Bento-PB,1
2024-01-28,Rede Infantil,80,36.93,43.07,WhatsApp,João Pessoa-PB,4
2024-01-29,Rede Luxo,237,114.61,122.39,Marketplace,Jardim de Piranhas-RN,1
2024-01-29,Rede Casal,161,77.41,83.59,Loja Física,São Bento-PB,1
2024-01-29,Rede Casal,144,68.76,75.24,Loja Física,Brejo do Cruz-PB,2
2024-01-29,Rede Infantil,73,32.47,40.53,Loja Física,Fortaleza-CE,3
2024-01-29,Rede Casal,139,85.36,53.64,WhatsApp,João Pessoa-PB,4
2024-01-29,Rede Casal,142,79.31,62.69,WhatsApp,Fortaleza-CE,3
2024-01-29,Rede Casal,144,66.1,77.9,Marketplace,São Bento-PB,1
2024-01-29,Rede Luxo,223,118.33,104.67,Loja Física,Fortaleza-CE,2
2024-01-29,Rede Infantil,89,44.5,44.5,WhatsApp,João Pessoa-PB,2
2024-01-29,Rede Tradicional,100,45.65,54.35,Loja Física,Brejo do Cruz-PB,1
2024-01-30,Rede Viagem,112,54.36,57.64,WhatsApp,João Pessoa-PB,4
2024-01-30,Rede Luxo,234,140.25,93.75,Site,Jardim de Piranhas-RN,2
2024-01-30,Rede Casal,158,82.19,75.81,WhatsApp,João Pessoa-PB,2
2024-01-30,Rede Luxo,232,135.99,96.01,Site,João Pessoa-PB,1
2024-01-30,Rede Viagem,132,60.68,71.32,Instagram,Jardim de Piranhas-RN,2
2024-01-30,Rede Infantil,84,42.16,41.84,Marketplace,Fortaleza-CE,4
2024-01-30,Rede Tradicional,84,56.37,27.63,WhatsApp,João Pessoa-PB,4
2024-01-30,Rede Casal,163,68.71,94.29,Marketplace,Jardim de Piranhas-RN,4
2024-01-30,Rede Luxo,236,129.27,106.73,Site,São Bento-PB,4
2024-01-31,Rede Casal,155,86.52,68.48,WhatsApp,São Bento-PB,2
2024-01-31,Rede Tradicional,113,54.16,58.84,WhatsApp,João Pessoa-PB,4
2024-01-31,Rede Luxo,240,112.45,127.55,Instagram,Jardim de Piranhas-RN,2
2024-01-31,Rede Infantil,63,41.61,21.39,Instagram,Fortaleza-CE,1
2024-01-31,Rede Viagem,120,50.14,69.86,WhatsApp,Brejo do Cruz-PB,1
2024-01-31,Rede Viagem,119,58.35,60.65,WhatsApp,Jardim de Piranhas-RN,2
2024-01-31,Rede Luxo,233,103.58,129.42,Marketplace,Brejo do Cruz-PB,4
2024-01-31,Rede Casal,159,85.54,73.46,WhatsApp,Brejo do Cruz-PB,3
2024-01-31,Rede Tradicional,98,41.55,56.45,Site,Brejo do Cruz-PB,2
2024-01-31,Rede Casal,160,86.1,73.9,Instagram,Jardim de Piranhas-RN,4
2024-01-31,Rede Tradicional,112,42.09,69.91,WhatsApp,São Bento-PB,3
2024-02-01,Rede Luxo,220,131.28,88.72,Site,São Bento-PB,1
2024-02-01,Rede Infantil,79,42.5,36.5,Instagram,Brejo do Cruz-PB,3
2024-02-01,Rede Tradicional,105,51.08,53.92,Loja Física,Brejo do Cruz-PB,1
2024-02-01,Rede Casal,132,63.73,68.27,Loja Física,Jardim de Piranhas-RN,2
2024-02-01,Rede Tradicional,98,45.17,52.83,Marketplace,João Pessoa-PB,1
2024-02-01,Rede Viagem,119,67.16,51.84,Marketplace,Jardim de Piranhas-RN,4
2024-02-01,Rede Casal,133,64.4,68.6,Marketplace,João Pessoa-PB,1
2024-02-01,Rede Tradicional,85,41.53,43.47,WhatsApp,Brejo do Cruz-PB,4
2024-02-01,Rede Tradicional,110,57.11,52.89,Loja Física,Brejo do Cruz-PB,1
2024-02-01,Rede Infantil,89,32.01,56.99,Instagram,Brejo do Cruz-PB,2
2024-02-01,Rede Casal,145,73.39,71.61,Marketplace,São Bento-PB,1
2024-02-01,Rede Infantil,68,38.33,29.67,Instagram,Brejo do Cruz-PB,2
2024-02-01,Rede Casal,150,77.91,72.09,Loja Física,João Pessoa-PB,3
2024-02-01,Rede Casal,161,81.59,79.41,WhatsApp,Jardim de Piranhas-RN,2
2024-02-01,Rede Casal,143,83.46,59.54,Marketplace,Jardim de Piranhas-RN,2
2024-02-01,Rede Viagem,102,65.45,36.55,Site,São Bento-PB,3
2024-02-01,Rede Luxo,234,140.67,93.33,WhatsApp,São Bento-PB,1
2024-02-01,Rede Tradicional,112,43.22,68.78,WhatsApp,Fortaleza-CE,1
2024-02-01,Rede Tradicional,96,58.15,37.85,Site,Fortaleza-CE,4
2024-02-02,Rede Luxo,231,123.15,107.85,Marketplace,Fortaleza-CE,1
2024-02-02,Rede Casal,150,66.95,83.05,Loja Física,Fortaleza-CE,2
2024-02-02,Rede Casal,145,74.53,70.47,Site,Brejo do Cruz-PB,4
2024-02-02,Rede Infantil,69,45.19,23.81,Instagram,São Bento-PB,4
2024-02-02,Rede Viagem,119,61.49,57.51,WhatsApp,Brejo do Cruz-PB,2
2024-02-02,Rede Viagem,114,68.85,45.15,WhatsApp,João Pessoa-PB,1
2024-02-02,Rede Tradicional,107,54.4,52.6,Marketplace,São Bento-PB,4
2024-02-02,Rede Luxo,217,111.43,105.57,Marketplace,Brejo do Cruz-PB,3
2024-02-02,Rede Infantil,82,43.01,38.99,Marketplace,João Pessoa-PB,3
2024-02-02,Rede Viagem,110,53.98,56.02,Marketplace,Brejo do Cruz-PB,4
2024-02-02,Rede Tradicional,100,46.12,53.88,Loja Física,Fortaleza-CE,2
2024-02-02,Rede Infantil,79,39.31,39.69,Marketplace,João Pessoa-PB,1
2024-02-02,Rede Luxo,236,111.18,124.82,Loja Física,Brejo do Cruz-PB,1
2024-02-02,Rede Viagem,131,63.89,67.11,Instagram,Jardim de Piranhas-RN,4
2024-02-02,Rede Luxo,241,104.18,136.82,Instagram,São Bento-PB,3
2024-02-02,Rede Viagem,120,65.45,54.55,Marketplace,Brejo do Cruz-PB,4
2024-02-02,Rede Casal,160,81.37,78.63,Instagram,Jardim de Piranhas-RN,1
2024-02-03,Rede Tradicional,83,53.45,29.55,Marketplace,Fortaleza-CE,2
2024-02-03,Rede Viagem,134,53.62,80.38,Site,São Bento-PB,4
2024-02-03,Rede Casal,135,82.89,52.11,WhatsApp,São Bento-PB,3
2024-02-03,Rede Casal,138,73.02,64.98,Marketplace,João Pessoa-PB,4
2024-02-03,Rede Infantil,89,33.93,55.07,Site,Brejo do Cruz-PB,4
2024-02-03,Rede Casal,162,69.72,92.28,WhatsApp,Fortaleza-CE,1
2024-02-03,Rede Luxo,227,131.95,95.05,Loja Física,São Bento-PB,1
2024-02-03,Rede Infantil,70,43.31,26.69,Instagram,João Pessoa-PB,1
2024-02-03,Rede Infantil,75,32.99,42.01,Instagram,Brejo do Cruz-PB,3
2024-02-03,Rede Tradicional,99,44.59,54.41,Instagram,Brejo do Cruz-PB,2
2024-02-04,Rede Viagem,134,66.29,67.71,Site,Brejo do Cruz-PB,2
2024-02-04,Rede Infantil,71,34.76,36.24,Loja Física,João Pessoa-PB,4
2024-02-04,Rede Viagem,114,55.23,58.77,Loja Física,João Pessoa-PB,3
2024-02-04,Rede Luxo,236,116.15,119.85,WhatsApp,Jardim de Piranhas-RN,4
2024-02-04,Rede Luxo,228,141.98,86.02,Instagram,Brejo do Cruz-PB,1
2024-02-04,Rede Tradicional,103,40.99,62.01,Loja Física,João Pessoa-PB,2
2024-02-04,Rede Luxo,212,132.17,79.83,Loja Física,Brejo do Cruz-PB,4
2024-02-04,Rede Viagem,106,63.17,42.83,Loja Física,João Pessoa-PB,4
2024-02-04,Rede Tradicional,98,56.21,41.79,Site,Jardim de Piranhas-RN,4
2024-02-04,Rede Tradicional,109,41.33,67.67,Loja Física,Brejo do Cruz-PB,1
2024-02-04,Rede Luxo,244,108.96,135.04,Loja Física,Brejo do Cruz-PB,3
2024-02-04,Rede Infantil,87,43.43,43.57,Loja Física,Jardim de Piranhas-RN,2
2024-02-04,Rede Tradicional,95,44.81,50.19,Loja Física,Brejo do Cruz-PB,3
2024-02-04,Rede Luxo,230,121.94,108.06,Site,Brejo do Cruz-PB,1
2024-02-04,Rede Luxo,242,131.45,110.55,Loja Física,Jardim de Piranhas-RN,1
2024-02-04,Rede Infantil,94,43.11,50.89,Loja Física,Jardim de Piranhas-RN,3
2024-02-05,Rede Infantil,71,38.0,33.0,Loja Física,João Pessoa-PB,2
2024-02-05,Rede Infantil,88,33.89,54.11,Site,João Pessoa-PB,2
2024-02-05,Rede Infantil,88,40.45,47.55,WhatsApp,Brejo do Cruz-PB,4
2024-02-05,Rede Infantil,62,40.63,21.37,Marketplace,Fortaleza-CE,3
2024-02-05,Rede Tradicional,80,45.34,34.66,Loja Física,Fortaleza-CE,1
2024-02-05,Rede Viagem,111,62.79,48.21,Instagram,João Pessoa-PB,4
2024-02-05,Rede Casal,130,75.61,54.39,Site,São Bento-PB,3
2024-02-05,Rede Luxo,229,108.11,120.89,Site,Jardim de Piranhas-RN,2
2024-02-05,Rede Tradicional,87,41.16,45.84,WhatsApp,São Bento-PB,2
2024-02-05,Rede Viagem,108,67.47,40.53,Loja Física,São Bento-PB,1
2024-02-05,Rede Viagem,112,64.36,47.64,Instagram,João Pessoa-PB,1
2024-02-05,Rede Viagem,100,58.08,41.92,Instagram,Brejo do Cruz-PB,4
2024-02-05,Rede Viagem,111,64.34,46.66,Loja Física,Jardim de Piranhas-RN,2
2024-02-05,Rede Infantil,64,31.52,32.48,Instagram,Jardim de Piranhas-RN,3
2024-02-05,Rede Tradicional,99,52.86,46.14,Marketplace,Brejo do Cruz-PB,2
2024-02-06,Rede Infantil,77,32.79,44.21,WhatsApp,Brejo do Cruz-PB,1
2024-02-06,Rede Tradicional,91,41.94,49.06,Loja Física,Fortaleza-CE,3
2024-02-06,Rede Viagem,109,57.46,51.54,Instagram,Jardim de Piranhas-RN,2
2024-02-06,Rede Casal,138,80.15,57.85,WhatsApp,João Pessoa-PB,4
2024-02-06,Rede Luxo,211,122.32,88.68,Instagram,Fortaleza-CE,1
2024-02-06,Rede Tradicional,91,45.81,45.19,Loja Física,Jardim de Piranhas-RN,3
2024-02-06,Rede Casal,150,85.62,64.38,Loja Física,São Bento-PB,2
2024-02-06,Rede Infantil,80,41.19,38.81,Marketplace,Brejo do Cruz-PB,3
2024-02-07,Rede Tradicional,109,48.54,60.46,Marketplace,João Pessoa-PB,3
2024-02-07,Rede Infantil,74,42.13,31.87,Instagram,Fortaleza-CE,3
2024-02-07,Rede Tradicional,112,49.96,62.04,Marketplace,Brejo do Cruz-PB,1
2024-02-07,Rede Infantil,60,36.34,23.66,WhatsApp,João Pessoa-PB,1
2024-02-07,Rede Casal,147,80.83,66.17,Instagram,João Pessoa-PB,2
2024-02-07,Rede Luxo,214,122.37,91.63,WhatsApp,Brejo do Cruz-PB,2
2024-02-07,Rede Tradicional,110,52.89,57.11,Site,Fortaleza-CE,1
2024-02-07,Rede Luxo,212,141.42,70.58,WhatsApp,Fortaleza-CE,3
2024-02-07,Rede Luxo,236,106.04,129.96,Marketplace,João Pessoa-PB,1
2024-02-07,Rede Viagem,129,52.36,76.64,Marketplace,Jardim de Piranhas-RN,1
2024-02-07,Rede Casal,164,87.88,76.12,WhatsApp,Fortaleza-CE,4
2024-02-07,Rede Tradicional,108,45.69,62.31,WhatsApp,São Bento-PB,1
2024-02-07,Rede Infantil,64,33.66,30.34,Loja Física,Jardim de Piranhas-RN,2
2024-02-07,Rede Viagem,121,54.93,66.07,Instagram,João Pessoa-PB,2
2024-02-08,Rede Viagem,120,57.03,62.97,WhatsApp,Jardim de Piranhas-RN,4
2024-02-08,Rede Luxo,213,114.28,98.72,WhatsApp,Jardim de Piranhas-RN,3
2024-02-08,Rede Viagem,133,60.26,72.74,Instagram,Jardim de Piranhas-RN,1
2024-02-08,Rede Luxo,227,126.43,100.57,Loja Física,Fortaleza-CE,3
2024-02-08,Rede Viagem,120,52.76,67.24,Site,São Bento-PB,1
2024-02-08,Rede Infantil,78,33.35,44.65,Instagram,Jardim de Piranhas-RN,2
2024-02-08,Rede Luxo,221,100.67,120.33,Instagram,Brejo do Cruz-PB,1
2024-02-08,Rede Tradicional,99,48.9,50.1,Marketplace,Brejo do Cruz-PB,2
2024-02-08,Rede Tradicional,98,49.73,48.27,WhatsApp,Brejo do Cruz-PB,4
2024-02-09,Rede Casal,140,68.69,71.31,Instagram,João Pessoa-PB,4
2024-02-09,Rede Tradicional,96,56.08,39.92,Instagram,Fortaleza-CE,4
2024-02-09,Rede Luxo,213,134.49,78.51,Instagram,São Bento-PB,4
2024-02-09,Rede Infantil,76,40.46,35.54,Loja Física,João Pessoa-PB,3
2024-02-09,Rede Luxo,214,121.46,92.54,Site,Fortaleza-CE,4
2024-02-09,Rede Viagem,121,65.4,55.6,Marketplace,Fortaleza-CE,4
2024-02-09,Rede Viagem,115,67.54,47.46,Loja Física,João Pessoa-PB,4
2024-02-09,Rede Tradicional,109,40.66,68.34,Instagram,Fortaleza-CE,4
2024-02-09,Rede Casal,136,63.06,72.94,Instagram,São Bento-PB,4
2024-02-09,Rede Tradicional,80,41.74,38.26,Site,Jardim de Piranhas-RN,4
2024-02-09,Rede Tradicional,80,55.73,24.27,Marketplace,São Bento-PB,2
2024-02-09,Rede Infantil,89,31.84,57.16,Instagram,João Pessoa-PB,4
2024-02-09,Rede Luxo,223,134.56,88.44,Site,Fortaleza-CE,1
2024-02-10,Rede Luxo,225,129.0,96.0,Loja Física,Fortaleza-CE,2
2024-02-10,Rede Infantil,75,38.2,36.8,Marketplace,Fortaleza-CE,2
2024-02-10,Rede Viagem,130,54.61,75.39,Instagram,João Pessoa-PB,2
2024-02-10,Rede Viagem,100,61.58,38.42,Site,Jardim de Piranhas-RN,1
2024-02-10,Rede Luxo,228,127.5,100.5,Loja Física,Fortaleza-CE,2
2024-02-10,Rede Infantil,67,39.27,27.73,WhatsApp,Fortaleza-CE,2
2024-02-10,Rede Casal,157,69.57,87.43,Site,Brejo do Cruz-PB,1
2024-02-10,Rede Luxo,232,130.71,101.29,WhatsApp,Fortaleza-CE,2
2024-02-10,Rede Casal,140,70.6,69.4,Loja Física,São Bento-PB,3
2024-02-10,Rede Tradicional,108,41.34,66.66,Loja Física,Fortaleza-CE,4
2024-02-11,Rede Viagem,128,69.98,58.02,Loja Física,São Bento-PB,3
2024-02-11,Rede Luxo,218,136.08,81.92,WhatsApp,Brejo do Cruz-PB,4
2024-02-11,Rede Casal,144,89.4,54.6,Instagram,São Bento-PB,2
2024-02-11,Rede Infantil,76,41.12,34.88,Marketplace,Jardim de Piranhas-RN,1
2024-02-11,Rede Infantil,86,43.32,42.68,Marketplace,Jardim de Piranhas-RN,1
2024-02-11,Rede Luxo,222,107.04,114.96,WhatsApp,João Pessoa-PB,1
2024-02-11,Rede Infantil,84,35.67,48.33,Site,Brejo do Cruz-PB,3
2024-02-11,Rede Luxo,221,142.98,78.02,Loja Física,Jardim de Piranhas-RN,2
2024-02-11,Rede Infantil,94,37.91,56.09,Marketplace,João Pessoa-PB,4
2024-02-11,Rede Tradicional,86,54.32,31.68,Marketplace,Jardim de Piranhas-RN,1
2024-02-11,Rede Infantil,90,41.58,48.42,Loja Física,São Bento-PB,2
2024-02-11,Rede Luxo,231,108.49,122.51,Site,Jardim de Piranhas-RN,1
2024-02-11,Rede Casal,138,66.82,71.18,WhatsApp,Fortaleza-CE,3
2024-02-11,Rede Infantil,65,40.53,24.47,Site,Brejo do Cruz-PB,4
2024-02-11,Rede Tradicional,100,45.67,54.33,Instagram,Jardim de Piranhas-RN,1
2024-02-11,Rede Tradicional,89,50.29,38.71,Site,Fortaleza-CE,2
2024-02-12,Rede Casal,151,82.86,68.14,Marketplace,João Pessoa-PB,1
2024-02-12,Rede Luxo,226,138.87,87.13,WhatsApp,Jardim de Piranhas-RN,3
2024-02-12,Rede Tradicional,105,52.7,52.3,WhatsApp,Brejo do Cruz-PB,4
2024-02-12,Rede Tradicional,107,58.07,48.93,Instagram,Jardim de Piranhas-RN,2
2024-02-12,Rede Luxo,239,115.18,123.82,Site,Jardim de Piranhas-RN,1
2024-02-12,Rede Tradicional,86,46.77,39.23,WhatsApp,João Pessoa-PB,1
2024-02-12,Rede Infantil,72,45.14,26.86,Instagram,São Bento-PB,4
2024-02-12,Rede Luxo,217,133.46,83.54,Loja Física,Jardim de Piranhas-RN,2
2024-02-12,Rede Luxo,213,138.58,74.42,Site,São Bento-PB,1
2024-02-12,Rede Casal,163,76.55,86.45,WhatsApp,Brejo do Cruz-PB,2
2024-02-12,Rede Infantil,85,45.36,39.64,Site,Brejo do Cruz-PB,2
2024-02-12,Rede Luxo,224,123.7,100.3,Loja Física,São Bento-PB,3
2024-02-13,Rede Infantil,66,33.47,32.53,Marketplace,São Bento-PB,2
2024-02-13,Rede Luxo,228,105.47,122.53,Site,Brejo do Cruz-PB,3
2024-02-13,Rede Infantil,70,35.14,34.86,Loja Física,Brejo do Cruz-PB,2
2024-02-13,Rede Infantil,90,41.41,48.59,Marketplace,Fortaleza-CE,1
2024-02-13,Rede Casal,134,76.92,57.08,Loja Física,João Pessoa-PB,4
2024-02-13,Rede Tradicional,106,54.2,51.8,Site,Fortaleza-CE,1
2024-02-13,Rede Viagem,105,55.54,49.46,Marketplace,Fortaleza-CE,2
2024-02-13,Rede Viagem,130,50.47,79.53,Site,Brejo do Cruz-PB,1
2024-02-13,Rede Luxo,242,105.03,136.97,Instagram,Jardim de Piranhas-RN,2
2024-02-13,Rede Luxo,240,109.65,130.35,Loja Física,Brejo do Cruz-PB,3
2024-02-13,Rede Infantil,85,38.82,46.18,WhatsApp,João Pessoa-PB,1
2024-02-13,Rede Tradicional,97,51.18,45.82,Marketplace,Fortaleza-CE,2
2024-02-13,Rede Infantil,88,44.21,43.79,Marketplace,São Bento-PB,3
2024-02-13,Rede Luxo,225,142.0,83.0,Site,Fortaleza-CE,4
2024-02-13,Rede Infantil,89,40.47,48.53,Loja Física,João Pessoa-PB,4
2024-02-13,Rede Casal,151,86.95,64.05,WhatsApp,São Bento-PB,1
2024-02-13,Rede Casal,157,88.93,68.07,Marketplace,João Pessoa-PB,1
2024-02-14,Rede Casal,131,77.41,53.59,Instagram,Jardim de Piranhas-RN,3
2024-02-14,Rede Tradicional,108,49.16,58.84,Site,Jardim de Piranhas-RN,2
2024-02-14,Rede Infantil,68,33.65,34.35,Instagram,Fortaleza-CE,3
2024-02-14,Rede Tradicional,111,49.73,61.27,Loja Física,João Pessoa-PB,4
2024-02-14,Rede Infantil,89,44.36,44.64,Loja Física,João Pessoa-PB,2
2024-02-14,Rede Tradicional,97,58.36,38.64,Site,Brejo do Cruz-PB,1
2024-02-14,Rede Luxo,227,127.89,99.11,Marketplace,São Bento-PB,2
2024-02-14,Rede Casal,149,65.85,83.15,Marketplace,João Pessoa-PB,3
2024-02-14,Rede Tradicional,84,41.15,42.85,Loja Física,Fortaleza-CE,4
2024-02-14,Rede Viagem,128,58.99,69.01,Instagram,João Pessoa-PB,1
2024-02-14,Rede Luxo,221,132.39,88.61,Instagram,Jardim de Piranhas-RN,4
2024-02-14,Rede Casal,134,74.74,59.26,WhatsApp,Fortaleza-CE,4
2024-02-14,Rede Casal,158,70.15,87.85,Instagram,Brejo do Cruz-PB,2
2024-02-14,Rede Tradicional,106,41.74,64.26,Instagram,Jardim de Piranhas-RN,1
2024-02-14,Rede Luxo,233,135.38,97.62,Site,Brejo do Cruz-PB,2
2024-02-15,Rede Casal,133,67.24,65.76,Loja Física,São Bento-PB,3
2024-02-15,Rede Viagem,122,69.98,52.02,Site,São Bento-PB,1
2024-02-15,Rede Viagem,105,50.7,54.3,Marketplace,Jardim de Piranhas-RN,1
2024-02-15,Rede Infantil,62,43.86,18.14,WhatsApp,Brejo do Cruz-PB,4
2024-02-15,Rede Luxo,214,132.4,81.6,Marketplace,Fortaleza-CE,2
2024-02-15,Rede Viagem,124,55.06,68.94,Instagram,São Bento-PB,2
2024-02-15,Rede Luxo,225,132.19,92.81,Site,Jardim de Piranhas-RN,4
2024-02-15,Rede Tradicional,95,41.91,53.09,Marketplace,Fortaleza-CE,4
2024-02-15,Rede Luxo,243,133.35,109.65,Loja Física,São Bento-PB,3
2024-02-15,Rede Casal,151,70.43,80.57,WhatsApp,Brejo do Cruz-PB,3
2024-02-15,Rede Tradicional,100,50.58,49.42,Loja Física,São Bento-PB,3
2024-02-15,Rede Tradicional,96,57.29,38.71,Marketplace,João Pessoa-PB,2
2024-02-15,Rede Tradicional,102,42.75,59.25,Site,São Bento-PB,1
2024-02-15,Rede Casal,158,66.98,91.02,WhatsApp,Brejo do Cruz-PB,1
2024-02-15,Rede Luxo,226,129.85,96.15,WhatsApp,Jardim de Piranhas-RN,3
2024-02-16,Rede Tradicional,82,49.19,32.81,WhatsApp,Brejo do Cruz-PB,2
2024-02-16,Rede Tradicional,98,54.58,43.42,Instagram,Fortaleza-CE,1
2024-02-16,Rede Casal,133,78.65,54.35,Site,João Pessoa-PB,2
2024-02-16,Rede Tradicional,112,57.91,54.09,Instagram,Jardim de Piranhas-RN,1
2024-02-16,Rede Viagem,126,60.11,65.89,Site,João Pessoa-PB,3
2024-02-16,Rede Infantil,75,33.34,41.66,Marketplace,São Bento-PB,4
2024-02-16,Rede Infantil,82,35.93,46.07,Instagram,São Bento-PB,1
2024-02-16,Rede Luxo,225,142.2,82.8,Instagram,Fortaleza-CE,4
2024-02-17,Rede Infantil,92,39.18,52.82,Site,João Pessoa-PB,1
2024-02-17,Rede Luxo,221,126.34,94.66,Loja Física,Jardim de Piranhas-RN,1
2024-02-17,Rede Infantil,73,39.98,33.02,Instagram,São Bento-PB,2
2024-02-17,Rede Casal,148,81.97,66.03,Instagram,Fortaleza-CE,2
2024-02-17,Rede Infantil,92,40.48,51.52,Instagram,Jardim de Piranhas-RN,4
2024-02-17,Rede Infantil,88,36.05,51.95,Marketplace,São Bento-PB,1
2024-02-17,Rede Casal,158,90.36,67.64,Marketplace,Fortaleza-CE,1
2024-02-17,Rede Infantil,64,34.16,29.84,WhatsApp,São Bento-PB,1
2024-02-17,Rede Luxo,221,102.26,118.74,Instagram,Fortaleza-CE,2
2024-02-17,Rede Tradicional,114,45.33,68.67,WhatsApp,Fortaleza-CE,2
2024-02-17,Rede Casal,156,65.12,90.88,WhatsApp,João Pessoa-PB,1
2024-02-17,Rede Infantil,78,40.23,37.77,Marketplace,Jardim de Piranhas-RN,2
2024-02-17,Rede Luxo,215,110.04,104.96,Marketplace,São Bento-PB,1
2024-02-17,Rede Tradicional,81,56.09,24.91,Loja Física,João Pessoa-PB,2
2024-02-17,Rede Tradicional,89,51.52,37.48,Instagram,João Pessoa-PB,4
2024-02-18,Rede Luxo,231,126.51,104.49,Loja Física,Jardim de Piranhas-RN,4
2024-02-18,Rede Tradicional,83,57.35,25.65,Loja Física,Brejo do Cruz-PB,3
2024-02-18,Rede Tradicional,89,47.68,41.32,Site,Fortaleza-CE,4
2024-02-18,Rede Tradicional,89,40.65,48.35,Marketplace,João Pessoa-PB,4
2024-02-18,Rede Luxo,230,139.24,90.76,WhatsApp,Brejo do Cruz-PB,1
2024-02-18,Rede Luxo,218,118.29,99.71,Instagram,Brejo do Cruz-PB,1
2024-02-18,Rede Luxo,229,107.98,121.02,Loja Física,Jardim de Piranhas-RN,3
